txn_id,amount,timestamp,product_code,risk_score,billing_region,dist1,dist2,card_id,card_bin,card_issuer,card_brand,card_category,ip_address,ip_type,ip_country,ip_isp,ip_reputation,email_id,email_domain,is_disposable_email,address_id,addr_region,addr_country,addr_postal,merchant_id,merch_category,merch_risk,merch_terminals,account_id,device_id
TXN_100181,172.73,1710282814,W,0.224,CA,5.2,0.0,CARD_0081,429080,BankOfAmerica,amex,credit,198.51.0.91,RESIDENTIAL,US,Comcast,0.9,EMAIL_00180,gmail.com,false,ADDR_00180,CA,US,90210,MERCH_031,electronics,LOW,4,ACCT_0081,DEV_0031
TXN_100182,307.5,1710043923,W,0.212,CA,5.2,0.0,CARD_0082,420350,Citibank,mastercard,credit,198.51.0.92,RESIDENTIAL,US,Comcast,0.9,EMAIL_00181,gmail.com,false,ADDR_00181,CA,US,90211,MERCH_032,digital_gaming,HIGH,2,ACCT_0082,DEV_0032
TXN_100183,41.16,1710296786,W,0.258,CA,5.2,0.0,CARD_0083,493611,WellsFargo,amex,credit,198.51.0.93,RESIDENTIAL,US,Comcast,0.9,EMAIL_00182,gmail.com,false,ADDR_00182,CA,US,90212,MERCH_033,retail,LOW,2,ACCT_0083,DEV_0033
TXN_100184,82.72,1710282364,W,0.247,CA,5.2,0.0,CARD_0084,470981,WellsFargo,mastercard,credit,198.51.0.94,RESIDENTIAL,US,Comcast,0.9,EMAIL_00183,gmail.com,false,ADDR_00183,CA,US,90213,MERCH_034,travel,LOW,5,ACCT_0084,DEV_0034
TXN_100185,53.94,1710108689,W,0.152,CA,5.2,0.0,CARD_0085,487014,WellsFargo,amex,credit,198.51.0.95,RESIDENTIAL,US,Comcast,0.9,EMAIL_00184,gmail.com,false,ADDR_00184,CA,US,90214,MERCH_035,travel,LOW,6,ACCT_0085,DEV_0035
TXN_100186,33.64,1710070176,W,0.18,CA,5.2,0.0,CARD_0086,449599,BankOfAmerica,amex,credit,198.51.0.96,RESIDENTIAL,US,Comcast,0.9,EMAIL_00185,gmail.com,false,ADDR_00185,CA,US,90215,MERCH_036,retail,LOW,6,ACCT_0086,DEV_0036
TXN_100187,202.2,1710353724,W,0.109,CA,5.2,0.0,CARD_0087,459986,WellsFargo,discover,credit,198.51.0.97,RESIDENTIAL,US,Comcast,0.9,EMAIL_00186,gmail.com,false,ADDR_00186,CA,US,90216,MERCH_037,digital_gaming,HIGH,4,ACCT_0087,DEV_0037
TXN_100188,16.01,1710115243,W,0.129,CA,5.2,0.0,CARD_0088,496275,Citibank,discover,credit,198.51.0.98,RESIDENTIAL,US,Comcast,0.9,EMAIL_00187,gmail.com,false,ADDR_00187,CA,US,90217,MERCH_038,crypto_gateway,HIGH,5,ACCT_0088,DEV_0038
TXN_100189,36.36,1710032591,W,0.116,CA,5.2,0.0,CARD_0089,475107,WellsFargo,mastercard,credit,198.51.0.99,RESIDENTIAL,US,Comcast,0.9,EMAIL_00188,gmail.com,false,ADDR_00188,CA,US,90218,MERCH_039,crypto_gateway,HIGH,2,ACCT_0089,DEV_0039
TXN_100190,272.61,1710402514,W,0.153,CA,5.2,0.0,CARD_0090,434920,WellsFargo,mastercard,credit,198.51.0.100,RESIDENTIAL,US,Comcast,0.9,EMAIL_00189,gmail.com,false,ADDR_00189,CA,US,90219,MERCH_040,grocery,LOW,3,ACCT_0090,DEV_0040
TXN_100191,322.23,1710198916,W,0.272,CA,5.2,0.0,CARD_0091,494717,Chase,discover,credit,198.51.0.101,RESIDENTIAL,US,Comcast,0.9,EMAIL_00190,gmail.com,false,ADDR_00190,CA,US,90220,MERCH_041,grocery,LOW,4,ACCT_0091,DEV_0041
TXN_100192,307.98,1710070724,W,0.278,CA,5.2,0.0,CARD_0092,457823,BankOfAmerica,visa,credit,198.51.0.102,RESIDENTIAL,US,Comcast,0.9,EMAIL_00191,gmail.com,false,ADDR_00191,CA,US,90221,MERCH_042,retail,LOW,8,ACCT_0092,DEV_0042
TXN_100193,192.16,1710382607,W,0.055,CA,5.2,0.0,CARD_0093,433021,BankOfAmerica,mastercard,credit,198.51.0.103,RESIDENTIAL,US,Comcast,0.9,EMAIL_00192,gmail.com,false,ADDR_00192,CA,US,90222,MERCH_043,travel,LOW,5,ACCT_0093,DEV_0043
TXN_100194,114.95,1710354107,W,0.239,CA,5.2,0.0,CARD_0094,457953,WellsFargo,mastercard,credit,198.51.0.104,RESIDENTIAL,US,Comcast,0.9,EMAIL_00193,gmail.com,false,ADDR_00193,CA,US,90223,MERCH_044,crypto_gateway,HIGH,9,ACCT_0094,DEV_0044
TXN_100195,97.92,1710182487,W,0.266,CA,5.2,0.0,CARD_0095,448684,WellsFargo,visa,credit,198.51.0.105,RESIDENTIAL,US,Comcast,0.9,EMAIL_00194,gmail.com,false,ADDR_00194,CA,US,90224,MERCH_045,retail,LOW,6,ACCT_0095,DEV_0045
TXN_100196,257.88,1710060163,W,0.191,CA,5.2,0.0,CARD_0096,439571,Citibank,discover,credit,198.51.0.106,RESIDENTIAL,US,Comcast,0.9,EMAIL_00195,gmail.com,false,ADDR_00195,CA,US,90225,MERCH_046,electronics,LOW,4,ACCT_0096,DEV_0046
TXN_100197,328.64,1710467113,W,0.065,CA,5.2,0.0,CARD_0097,480329,Chase,amex,credit,198.51.0.107,RESIDENTIAL,US,Comcast,0.9,EMAIL_00196,gmail.com,false,ADDR_00196,CA,US,90226,MERCH_047,electronics,LOW,6,ACCT_0097,DEV_0047
TXN_100198,164.56,1710353333,W,0.06,CA,5.2,0.0,CARD_0098,493695,WellsFargo,visa,credit,198.51.0.108,RESIDENTIAL,US,Comcast,0.9,EMAIL_00197,gmail.com,false,ADDR_00197,CA,US,90227,MERCH_048,travel,LOW,5,ACCT_0098,DEV_0048
TXN_100199,162.05,1710283989,W,0.166,CA,5.2,0.0,CARD_0099,491205,WellsFargo,mastercard,credit,198.51.0.109,RESIDENTIAL,US,Comcast,0.9,EMAIL_00198,gmail.com,false,ADDR_00198,CA,US,90228,MERCH_049,electronics,LOW,4,ACCT_0099,DEV_0049
TXN_100200,93.44,1710481455,W,0.228,CA,5.2,0.0,CARD_0100,470852,WellsFargo,amex,credit,198.51.0.110,RESIDENTIAL,US,Comcast,0.9,EMAIL_00199,gmail.com,false,ADDR_00199,CA,US,90229,MERCH_050,grocery,LOW,6,ACCT_0100,DEV_0050
TXN_100201,289.16,1710125205,W,0.17,CA,5.2,0.0,CARD_0001,441358,WellsFargo,amex,credit,198.51.0.11,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00200,disposable-mail.net,true,ADDR_00200,CA,US,90230,MERCH_001,crypto_gateway,HIGH,2,ACCT_0001,DEV_0051
TXN_100202,153.54,1710145259,W,0.252,CA,5.2,0.0,CARD_0002,454020,WellsFargo,visa,credit,198.51.0.12,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00201,disposable-mail.net,true,ADDR_00201,CA,US,90231,MERCH_002,electronics,LOW,5,ACCT_0002,DEV_0052
TXN_100203,320.38,1710329200,W,0.061,CA,5.2,0.0,CARD_0003,430028,BankOfAmerica,visa,credit,198.51.0.13,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00202,disposable-mail.net,true,ADDR_00202,CA,US,90232,MERCH_003,retail,LOW,4,ACCT_0003,DEV_0053
TXN_100204,330.43,1710352976,W,0.21,CA,5.2,0.0,CARD_0004,471069,Citibank,visa,credit,198.51.0.14,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00203,disposable-mail.net,true,ADDR_00203,CA,US,90233,MERCH_004,retail,LOW,2,ACCT_0004,DEV_0054
TXN_100205,151.77,1710158227,W,0.174,CA,5.2,0.0,CARD_0005,486556,Chase,amex,credit,198.51.0.15,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00204,disposable-mail.net,true,ADDR_00204,CA,US,90234,MERCH_005,crypto_gateway,HIGH,9,ACCT_0005,DEV_0055
TXN_100206,95.72,1710119145,W,0.26,CA,5.2,0.0,CARD_0006,449139,Citibank,amex,credit,198.51.0.16,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00205,disposable-mail.net,true,ADDR_00205,CA,US,90235,MERCH_006,electronics,LOW,10,ACCT_0006,DEV_0056
TXN_100207,203.4,1710219370,W,0.109,CA,5.2,0.0,CARD_0007,438906,Citibank,mastercard,credit,198.51.0.17,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00206,disposable-mail.net,true,ADDR_00206,CA,US,90236,MERCH_007,travel,LOW,1,ACCT_0007,DEV_0057
TXN_100208,231.65,1710484512,W,0.173,CA,5.2,0.0,CARD_0008,460968,WellsFargo,amex,credit,198.51.0.18,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00207,disposable-mail.net,true,ADDR_00207,CA,US,90237,MERCH_008,electronics,LOW,2,ACCT_0008,DEV_0058
TXN_100209,292.85,1710028020,W,0.189,CA,5.2,0.0,CARD_0009,426728,Chase,amex,credit,198.51.0.19,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00208,disposable-mail.net,true,ADDR_00208,CA,US,90238,MERCH_009,retail,LOW,4,ACCT_0009,DEV_0059
TXN_100210,28.25,1710039159,W,0.204,CA,5.2,0.0,CARD_0010,466179,BankOfAmerica,amex,credit,198.51.0.20,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00209,disposable-mail.net,true,ADDR_00209,CA,US,90239,MERCH_010,grocery,LOW,10,ACCT_0010,DEV_0060
TXN_100211,87.7,1710110518,W,0.099,CA,5.2,0.0,CARD_0011,452906,BankOfAmerica,amex,credit,198.51.0.21,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00210,disposable-mail.net,true,ADDR_00210,CA,US,90240,MERCH_011,electronics,LOW,9,ACCT_0011,DEV_0061
TXN_100212,337.3,1710062507,W,0.189,CA,5.2,0.0,CARD_0012,459692,WellsFargo,amex,credit,198.51.0.22,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00211,disposable-mail.net,true,ADDR_00211,CA,US,90241,MERCH_012,retail,LOW,9,ACCT_0012,DEV_0062
TXN_100213,83.51,1710480789,W,0.228,CA,5.2,0.0,CARD_0013,480702,Chase,discover,credit,198.51.0.23,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00212,disposable-mail.net,true,ADDR_00212,CA,US,90242,MERCH_013,travel,LOW,4,ACCT_0013,DEV_0063
TXN_100214,142.52,1710280786,W,0.133,CA,5.2,0.0,CARD_0014,495426,Chase,visa,credit,198.51.0.24,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00213,disposable-mail.net,true,ADDR_00213,CA,US,90243,MERCH_014,travel,LOW,10,ACCT_0014,DEV_0064
TXN_BENCH_001,2842.58,1715003600,W,0.94,NY,2.0,0.0,CARD_0015,491439,BankOfAmerica,mastercard,credit,198.51.0.25,DATACENTER_PROXY,US,CloudProxy LLC,0.2,EMAIL_00214,disposable-mail.net,true,ADDR_00214,NY,US,90244,MERCH_015,digital_gaming,HIGH,1,ACCT_0015,DEV_0065
TXN_BENCH_002,1571.31,1715007200,W,0.88,NY,2.0,0.0,CARD_0016,483920,BankOfAmerica,amex,credit,198.51.0.26,RESIDENTIAL,US,Comcast,0.9,EMAIL_00215,gmail.com,false,ADDR_00215,NY,US,90245,MERCH_016,retail,LOW,7,ACCT_0016,DEV_0066
TXN_BENCH_003,2598.59,1715010800,W,0.73,NY,25.0,350.0,CARD_0017,431992,Chase,mastercard,credit,198.51.0.27,RESIDENTIAL,US,Comcast,0.9,EMAIL_00216,gmail.com,false,ADDR_00216,NY,US,90246,MERCH_017,digital_gaming,HIGH,5,ACCT_0017,DEV_0067
TXN_BENCH_004,12500.0,1715014400,W,0.92,NY,2.0,0.0,CARD_0018,450888,Citibank,amex,credit,198.51.0.28,RESIDENTIAL,US,Comcast,0.9,EMAIL_00217,gmail.com,false,ADDR_00217,NY,US,90247,MERCH_018,retail,LOW,4,ACCT_0018,DEV_0068
TXN_BENCH_004_OUT_1,3500.0,1715014700,R,0.88,NY,0.0,0.0,CARD_0019,492213,BankOfAmerica,visa,credit,198.51.0.29,RESIDENTIAL,US,Comcast,0.9,EMAIL_00218,gmail.com,false,ADDR_00218,NY,US,90248,MERCH_019,digital_gaming,HIGH,2,ACCT_0019,DEV_0069
TXN_BENCH_004_OUT_2,3500.0,1715015000,R,0.88,NY,0.0,0.0,CARD_0020,488697,Chase,visa,credit,198.51.0.30,RESIDENTIAL,US,Comcast,0.9,EMAIL_00219,gmail.com,false,ADDR_00219,NY,US,90249,MERCH_020,electronics,LOW,7,ACCT_0020,DEV_0070
TXN_BENCH_004_OUT_3,3500.0,1715015300,R,0.88,NY,0.0,0.0,CARD_0021,458571,Chase,discover,credit,198.51.0.31,RESIDENTIAL,US,Comcast,0.9,EMAIL_00220,gmail.com,false,ADDR_00220,NY,US,90250,MERCH_021,electronics,LOW,6,ACCT_0021,DEV_0071
TXN_BENCH_005,1.5,1715018000,W,0.85,NY,2.0,0.0,CARD_0022,423833,Citibank,discover,credit,198.51.0.32,RESIDENTIAL,US,Comcast,0.9,EMAIL_00221,gmail.com,false,ADDR_00221,NY,US,90251,MERCH_022,digital_gaming,HIGH,10,ACCT_0022,DEV_0072
TXN_BENCH_006,2353.36,1715021600,W,0.22,NY,2.0,0.0,CARD_0023,467080,BankOfAmerica,discover,credit,198.51.0.33,RESIDENTIAL,US,Comcast,0.9,EMAIL_00222,gmail.com,false,ADDR_00222,NY,US,90252,MERCH_023,digital_gaming,HIGH,1,ACCT_0023,DEV_0073
TXN_BENCH_007,2472.97,1715025200,W,0.35,NY,2.0,0.0,CARD_0024,470931,Citibank,discover,credit,198.51.0.34,RESIDENTIAL,US,Comcast,0.9,EMAIL_00223,gmail.com,false,ADDR_00223,NY,US,90253,MERCH_024,crypto_gateway,HIGH,8,ACCT_0024,DEV_0074
TXN_BENCH_008,1126.71,1715028800,W,0.91,NY,2.0,0.0,CARD_0025,421359,WellsFargo,amex,credit,198.51.0.35,RESIDENTIAL,US,Comcast,0.9,EMAIL_00224,gmail.com,false,ADDR_00224,NY,US,90254,MERCH_025,grocery,LOW,2,ACCT_0025,DEV_0075
TXN_BENCH_009,769.54,1715032400,W,0.86,NY,2.0,0.0,CARD_0026,497580,Citibank,discover,credit,198.51.0.36,RESIDENTIAL,US,Comcast,0.9,EMAIL_00225,gmail.com,false,ADDR_00225,NY,US,90255,MERCH_026,travel,LOW,2,ACCT_0026,DEV_0076
TXN_BENCH_010,1.5,1715036000,W,0.82,NY,2.0,0.0,CARD_0027,433834,Citibank,mastercard,credit,198.51.0.37,RESIDENTIAL,US,Comcast,0.9,EMAIL_00226,gmail.com,false,ADDR_00226,NY,US,90256,MERCH_027,grocery,LOW,5,ACCT_0027,DEV_0077
TXN_BENCH_011,12500.0,1715039600,W,0.89,NY,2.0,0.0,CARD_0028,488139,WellsFargo,visa,credit,198.51.0.38,RESIDENTIAL,US,Comcast,0.9,EMAIL_00227,gmail.com,false,ADDR_00227,NY,US,90257,MERCH_028,crypto_gateway,HIGH,10,ACCT_0028,DEV_0078
TXN_BENCH_011_OUT_1,3500.0,1715039900,R,0.88,NY,0.0,0.0,CARD_0029,463271,Citibank,mastercard,credit,198.51.0.39,RESIDENTIAL,US,Comcast,0.9,EMAIL_00228,gmail.com,false,ADDR_00228,NY,US,90258,MERCH_029,digital_gaming,HIGH,10,ACCT_0029,DEV_0079
TXN_BENCH_011_OUT_2,3500.0,1715040200,R,0.88,NY,0.0,0.0,CARD_0030,474332,Citibank,visa,credit,198.51.0.40,RESIDENTIAL,US,Comcast,0.9,EMAIL_00229,gmail.com,false,ADDR_00229,NY,US,90259,MERCH_030,retail,LOW,2,ACCT_0030,DEV_0080
TXN_BENCH_011_OUT_3,3500.0,1715040500,R,0.88,NY,0.0,0.0,CARD_0031,441890,WellsFargo,discover,credit,198.51.0.41,RESIDENTIAL,US,Comcast,0.9,EMAIL_00230,gmail.com,false,ADDR_00230,NY,US,90260,MERCH_031,electronics,LOW,4,ACCT_0031,DEV_0081
TXN_BENCH_012,1104.41,1715043200,W,0.78,NY,25.0,350.0,CARD_0032,482140,WellsFargo,discover,credit,198.51.0.42,RESIDENTIAL,US,Comcast,0.9,EMAIL_00231,gmail.com,false,ADDR_00231,NY,US,90261,MERCH_032,digital_gaming,HIGH,2,ACCT_0032,DEV_0082
TXN_BENCH_013,289.43,1715046800,W,0.18,NY,2.0,0.0,CARD_0033,442951,BankOfAmerica,visa,credit,198.51.0.43,RESIDENTIAL,US,Comcast,0.9,EMAIL_00232,gmail.com,false,ADDR_00232,NY,US,90262,MERCH_033,retail,LOW,2,ACCT_0033,DEV_0083
TXN_BENCH_014,2785.46,1715050400,W,0.95,NY,2.0,0.0,CARD_0034,480236,BankOfAmerica,mastercard,credit,198.51.0.44,RESIDENTIAL,US,Comcast,0.9,EMAIL_00233,gmail.com,false,ADDR_00233,NY,US,90263,MERCH_034,travel,LOW,5,ACCT_0034,DEV_0084
TXN_BENCH_015,2410.82,1715054000,W,0.87,NY,2.0,0.0,CARD_0035,487278,WellsFargo,visa,credit,198.51.0.45,RESIDENTIAL,US,Comcast,0.9,EMAIL_00234,gmail.com,false,ADDR_00234,NY,US,90264,MERCH_035,travel,LOW,6,ACCT_0035,DEV_0085
TXN_BENCH_016,199.47,1715057600,W,0.93,NY,25.0,350.0,CARD_0036,457301,BankOfAmerica,discover,credit,198.51.0.46,RESIDENTIAL,US,Comcast,0.9,EMAIL_00235,gmail.com,false,ADDR_00235,NY,US,90265,MERCH_036,retail,LOW,6,ACCT_0036,DEV_0086
TXN_BENCH_017,12500.0,1715061200,W,0.9,NY,2.0,0.0,CARD_0037,415965,Chase,discover,credit,198.51.0.47,RESIDENTIAL,US,Comcast,0.9,EMAIL_00236,gmail.com,false,ADDR_00236,NY,US,90266,MERCH_037,digital_gaming,HIGH,4,ACCT_0037,DEV_0087
TXN_BENCH_017_OUT_1,3500.0,1715061500,R,0.88,NY,0.0,0.0,CARD_0038,474340,Chase,visa,credit,198.51.0.48,RESIDENTIAL,US,Comcast,0.9,EMAIL_00237,gmail.com,false,ADDR_00237,NY,US,90267,MERCH_038,crypto_gateway,HIGH,5,ACCT_0038,DEV_0088
TXN_BENCH_017_OUT_2,3500.0,1715061800,R,0.88,NY,0.0,0.0,CARD_0039,467733,WellsFargo,mastercard,credit,198.51.0.49,RESIDENTIAL,US,Comcast,0.9,EMAIL_00238,gmail.com,false,ADDR_00238,NY,US,90268,MERCH_039,crypto_gateway,HIGH,2,ACCT_0039,DEV_0089
TXN_BENCH_017_OUT_3,3500.0,1715062100,R,0.88,NY,0.0,0.0,CARD_0040,472616,Chase,visa,credit,198.51.0.50,RESIDENTIAL,US,Comcast,0.9,EMAIL_00239,gmail.com,false,ADDR_00239,NY,US,90269,MERCH_040,grocery,LOW,3,ACCT_0040,DEV_0090
TXN_BENCH_018,1.5,1715064800,W,0.84,NY,2.0,0.0,CARD_0041,492502,Chase,mastercard,credit,198.51.0.51,RESIDENTIAL,US,Comcast,0.9,EMAIL_00240,gmail.com,false,ADDR_00240,NY,US,90270,MERCH_041,grocery,LOW,4,ACCT_0041,DEV_0091
TXN_BENCH_019,1837.6,1715068400,W,0.64,NY,2.0,0.0,CARD_0042,442530,Chase,amex,credit,198.51.0.52,RESIDENTIAL,US,Comcast,0.9,EMAIL_00241,gmail.com,false,ADDR_00241,NY,US,90271,MERCH_042,retail,LOW,8,ACCT_0042,DEV_0092
TXN_BENCH_020,1931.3,1715072000,W,0.98,NY,2.0,0.0,CARD_0043,459856,Citibank,amex,credit,198.51.0.53,RESIDENTIAL,US,Comcast,0.9,EMAIL_00242,gmail.com,false,ADDR_00242,NY,US,90272,MERCH_043,travel,LOW,5,ACCT_0043,DEV_0093
